"","kMEblack","kMEgreen","kMEpurple","kMEgreenyellow","kMEmagenta","kMEtan","kMEblue","kMEred","kMEyellow","kMEpink","kMEbrown","kMEturquoise"
"WDR61",-0.225956611725634,-0.298341826284111,-0.381935132417106,-0.871521463111524,-0.290352097814435,-0.305537964475583,0.591946911581953,0.04456086967665,-0.228602424713973,0.160318735882391,0.962149153951127,0.733241778755197
"WDR62",0.232296427919337,0.307673434313163,0.481184554714217,0.449855690999018,0.120622744639296,0.234169576261222,-0.380770356512776,-0.106496978364308,-0.00542369471916183,-0.100488701723657,-0.32541325662179,-0.348704053666127
"WDR63",-0.37403287072234,0.0288917523072796,0.0167135763304338,-0.344681221917395,-0.1539101850814,-0.126556061818719,0.240740692542426,0.029030070971492,-0.0795704970025142,-0.0166171123334063,0.432809574800677,0.340527787526794
"WDR7",0.0412443458963307,0.795777785126007,0.731483062351828,0.632575091893515,0.180048290212314,0.0404530629098205,-0.322785205922996,0.198361183823754,0.389352250276309,0.0285566317921573,-0.609668761780162,-0.665427959947247
"WDR70",0.0942619190726049,-0.516866816381525,-0.325832687466758,-0.451492735319581,-0.140798694210598,0.0939600496751589,0.127514440865692,-0.294644262150621,-0.452408218686782,-0.108102251380817,0.534013378170554,0.622561249342616
"WDR72",-0.338819648590625,0.691434248914607,0.0833655094909268,-0.19131680685031,-0.2116552428363,-0.680906524420412,0.517736499230566,0.783095886007065,0.714681891885338,0.240400667506275,0.00251657057817659,-0.378364798072623
"WDR73",-0.104573580166842,-0.0803991439647596,-0.517133175226344,-0.826346292415802,-0.44046539687865,-0.700764236972944,0.832091496282886,0.514482508496619,0.293948102150318,0.27460876117463,0.710242958215354,0.345021525921868
"WDR74",-0.0187929334884607,-0.454852000310752,-0.0422601936343651,-0.24916614643042,0.367790582923582,0.442041217679569,-0.205671532029323,-0.621680739957901,-0.751031861314096,0.233871830695313,0.503689150790866,0.614262212806094
"WDR75",0.461858744974899,-0.309227201432584,0.0490877287955187,0.156666336259325,0.329759257652406,0.485281331518041,-0.378483096761196,-0.507163188279304,-0.463838623052421,0.0270777663046795,-0.0682594350011704,0.284727977442791
"WDR76",-0.131555518528943,0.567204970457941,0.1699300257936,-0.0915620088689486,-0.0497350991256312,-0.43281035928126,0.305250337790406,0.503025979076089,0.454386200987841,0.210518591058915,-0.101550421177061,-0.155621346659261
"WDR78",-0.0289339753185217,0.335260035188147,0.155541417148405,-0.0464924758963561,-0.237194521608822,-0.27564230730597,0.185977102212684,0.320708836504911,0.282071010186531,-0.0843185583539219,0.0280890334682145,-0.195342538323284
"WDR81",0.41296778516583,-0.0119064508038765,0.241535878426997,0.747300200866221,0.24107114291124,0.457553421588508,-0.61171181539331,-0.284201114838469,-0.0236237906518019,-0.270192106925248,-0.711359484343969,-0.450947352870439
"WDR82",-0.0190104034788121,0.437154207981387,0.527242729949074,0.597678274585081,0.185892867104157,0.19986553674331,-0.405883218981605,-0.0130090141619993,0.157274879169196,-0.102970159451831,-0.586225856745382,-0.502223904797312
"WDR83",-0.276059863050907,-0.211272723367122,-0.511064403919806,-0.700867730769312,-0.408180454237031,-0.505159762918663,0.642997946057974,0.346161560664217,0.12684147441203,0.057146231926952,0.674132141246121,0.240673554733609
"WDR83OS",-0.380877945277844,-0.233199836012426,-0.405078990717528,-0.797514431760906,-0.207694303136768,-0.381325076960279,0.61448420762781,0.16633167701563,-0.0855033183344783,0.281746080095554,0.897763226203256,0.486408170957119
"WDR86",-0.348029036247039,0.443846968283749,-0.0568616432623339,-0.346058157689098,-0.461133351681959,-0.693723506829566,0.598936349779588,0.703440523209144,0.603180541715413,0.0178366909687285,0.268365274970968,-0.248013133991143
"WDR89",0.172133318805059,0.182511274366919,0.0886716362549361,0.123527776159322,-0.231849751566735,-0.148348553898419,0.0365388282492369,0.217028209558446,0.264119612368751,-0.252888215262158,-0.267854958991988,-0.257178770788106
"WDR90",0.261249737354917,0.119740552021015,0.236421281122656,0.458269023031437,0.591993327445558,0.21954476917144,-0.407648801710735,-0.0973080799218716,-0.0310263701538031,0.518712323745862,-0.427094807536272,-0.441150867939878
"WDR92",-0.245165003899301,-0.205179312270476,-0.463417154231254,-0.547992012859443,-0.489023327759098,-0.46953885400794,0.56024617991792,0.342771875054707,0.181468138272983,-0.107144470591795,0.549574264864338,0.115283853866657
"WDR93",0.0581614849655657,0.362473510629773,0.0557108864866467,-0.116266407607105,0.278912344586065,-0.320216297688962,0.233347307058488,0.377152734011954,0.305191274885614,0.693969724387779,0.0285391488940831,-0.195440433262195
"WDR97",-0.087700266364318,0.308483804139001,0.0639148784230379,-0.0357456013526835,-0.501510136709339,-0.416863488522019,0.294611396761293,0.446044197976559,0.470215507301806,-0.267604736911209,-0.0346668899631494,-0.250483884463219
"WDSUB1",-0.30068088892133,0.500342850820817,0.306033837679608,-0.0559581995477908,-0.245703109293889,-0.342254242569465,0.179459401025711,0.35831708745586,0.288494259617995,-0.0412714038597304,0.000124997740210185,-0.1926496992084
"WDTC1",0.219833806769602,0.410390621395708,0.348825946426919,0.77536360452336,0.212072388689486,0.109946537865218,-0.396019229785336,0.157055238598975,0.420532613774335,-0.0584229243009475,-0.849313918171452,-0.805394487149983
"WEE1",0.133164235833104,-0.311307562888325,0.261277379573331,0.409341916048102,0.38040203338213,0.746349744826551,-0.679544206928575,-0.723029317402951,-0.623033545286754,-0.186751171121058,-0.325820587805816,0.209265901123782
"WFDC2",0.0525781067642978,-0.171313243899365,0.372306471340842,0.149725041911083,0.710058978047993,0.679585145946649,-0.549560658557428,-0.70803121187038,-0.744058850130304,0.38338799815507,0.16022359686648,0.301386771872274
"WFIKKN1",-0.0751711923151602,0.0367862135524593,0.162187696335351,0.179506575737917,0.115323890455749,0.129188618334392,-0.190516987980899,-0.0962028151905682,-0.060959520715213,-0.0414926815708252,-0.163178405351277,-0.0694777986383214
"WFIKKN2",0.193401308891398,-0.419450799737015,-0.50297730516549,-0.262232927369208,-0.473419076261864,-0.255321827687323,0.319501807839392,0.162179891753321,0.126177182407136,-0.271209457222271,0.247625501132279,0.0587504607436842
"WFS1",0.424954570119423,-0.224723035506408,0.277611354474728,0.705370339127067,0.368134303935914,0.691636806718396,-0.760977437695664,-0.574321921593933,-0.363658482991728,-0.258072749234423,-0.587825124407288,-0.213686516872053
"WHAMM",0.243454183201534,-0.426074989547729,0.184468055342296,0.24929701687001,0.41959217547878,0.781948486791487,-0.611622353466351,-0.821713045026849,-0.770118709142087,-0.118224396988001,-0.00964977300305763,0.420499467118905
"WHRN",0.146005015813482,0.247187901023125,0.200495476674526,0.302397860961572,0.224439445565768,-0.0227067183540083,-0.172726120589429,0.144467467905252,0.190124717542958,0.185817851787548,-0.320578694276309,-0.450664222379037
"WIPF2",0.17061813098216,0.361762132426538,0.691777833723325,0.934498032593771,0.245391430222433,0.497609583778875,-0.753346439876981,-0.268001658431558,0.00926412342025051,-0.349629867374467,-0.816300609932596,-0.603589242093362
"WIPI1",-0.128109477368229,-0.137449419170957,0.225105557881761,0.288452656308057,-0.03211872885873,0.460127010398721,-0.369761904051436,-0.427557987038687,-0.284090282949609,-0.470096271343205,-0.164474556465877,0.0981745043487998
"WIPI2",-0.0493866868461795,0.178831171148896,0.379432477751881,0.517503218901076,0.194653118572554,0.378814638144561,-0.425042722895784,-0.240569232648002,-0.0365954727725047,-0.169984109312482,-0.410530137409296,-0.308379617597013
"WIZ",0.197410851828828,0.211761077724398,0.641467403448369,0.90123559086106,0.543771838625148,0.652942789494798,-0.844088645195537,-0.451279050640912,-0.203801085602652,-0.0341025163038538,-0.735450620290576,-0.467262243449401
"WLS",-0.146790979761812,0.076023828022966,-0.38568205267282,-0.660739835267306,-0.110759671521117,-0.602656473902232,0.657645105412071,0.490665023973695,0.26956742377172,0.491443620333717,0.445679368635024,0.306456779368779
"WNK1",-0.330505882132613,0.752662341005729,0.348714468958576,0.220703114955202,-0.148007509408251,-0.443322886045039,0.187572431086617,0.623229402129868,0.713467963548564,0.0796425228177264,-0.373454867429205,-0.612103260679692
"WNK2",0.177522231461251,0.0425968737776929,0.0415860964838917,0.325196484557477,-0.288060139325911,-0.114971236363661,-0.0959119527909102,0.183369247344913,0.272382937648933,-0.384181884307346,-0.304883818088463,-0.478473223371892
"WNK3",-0.0335933746295367,-0.331034595901474,-0.517782603523104,-0.773528177847678,-0.281394657886296,-0.383956113897197,0.603109999603862,0.171877485942402,-0.0475353601865022,0.183099746104894,0.793270757045388,0.537744754876356
"WNK4",-0.0750240607800763,0.234304062990125,-0.124737730341661,0.127308506821991,-0.566575346714051,-0.535481037362043,0.287571703663317,0.632078952767736,0.708445372519584,-0.37353924811326,-0.31051008508002,-0.586009404035841
"WNT2",0.169792118530579,-0.207906139658956,0.149752590143536,0.187081638750594,0.482313370903154,0.440827817930023,-0.397561686293716,-0.452967684509753,-0.441390819957826,0.23528911990202,-0.0873577803501543,0.177713860320046
"WNT5A",0.232128068637088,0.383743467867899,-0.125513799533831,0.176735836638718,-0.209413594243754,-0.569531539074392,0.302966656770221,0.719787687444397,0.815614460887565,0.103577954367035,-0.42164915734277,-0.710635275635342
"WNT5B",-0.159558180488411,-0.33886546929406,-0.577458388230252,-0.539715720289484,-0.535281911361382,-0.460559830898053,0.54287850787131,0.288443328120118,0.162451195505432,-0.162179713079959,0.448334819249491,0.223842644501352
"WNT7B",0.526330876491033,-0.0744087760500507,0.242926263203137,0.643071887087154,0.212890272354984,0.444973224920567,-0.605395514752905,-0.32933221991541,-0.164955045932939,-0.2651129373012,-0.57881269182332,-0.36005667968076
"WNT9A",0.212867199441984,-0.127858834580786,0.434683589035792,0.636883532582891,0.575566835484061,0.805168687027664,-0.805243544823321,-0.717332636260802,-0.527467861166313,-0.0418259816115484,-0.486615178736851,-0.0148933656559739
"WRAP53",0.156375637641794,-0.478845521718568,0.101316576573272,0.112952276489173,0.414460539557251,0.672440474329137,-0.490851700676719,-0.752644138967953,-0.755197957002742,0.0596295053659888,0.161628120853707,0.396427947725835
"WRAP73",-0.195670818980215,0.215279340880645,-0.0018783745152758,-0.195743758751781,-0.3262640813414,-0.319335043814353,0.299157727462957,0.299749719937762,0.262575627286137,-0.0958173631371017,0.226882294718985,-0.0545513127852339
"WRN",-0.22472529099437,0.730334950431495,0.638247772169411,0.374907645297055,0.357128535966011,0.0234273727296913,-0.22247961857034,0.169657424681277,0.230602074552563,0.2739701972612,-0.401246464905205,-0.409289035807982
"WRNIP1",0.230420237372404,-0.529263732297306,0.106995208805389,0.15936419736448,0.532192960652844,0.807701599942833,-0.620537124680942,-0.882874724801398,-0.879353659892452,0.0207440889990812,0.0572027282312496,0.460560820205526
"WSB1",0.0849194644295262,-0.0877163884747919,0.028425583626749,-0.00825658788727635,0.644767118922386,0.298667916399096,-0.222715278191423,-0.299199561928812,-0.354325687252742,0.604291872983497,-0.0502247638260541,0.23183848097468
"WSB2",-0.0324442472820981,0.10166019484483,-0.0171838662105936,0.0709419015320861,-0.451834297271162,-0.226536457933404,0.163564840528363,0.258688846239837,0.343196629246278,-0.38368096575184,-0.0152002534124585,-0.346174415678679
"WSCD1",0.0902736508378987,-0.210266469510552,-0.104213768774178,0.130367559289913,0.650407951730373,0.253233836464478,-0.249250384361313,-0.217844044034587,-0.230401024793041,0.593489588149784,-0.15786310600788,-0.0209544439954711
"WSCD2",-0.0421025741577144,0.353307187189436,0.234916696844471,0.39262597272498,0.129503534851262,-0.00701859783754776,-0.175675675814625,0.163096654616608,0.273807500529454,0.0867661269069741,-0.426712088338557,-0.477906722061346
"WTAP",0.00606548546147032,-0.584886215498385,-0.192524639629182,-0.250123222139697,-0.0340893887127216,0.408135768586888,-0.151791717481905,-0.578275242828867,-0.66978566379421,-0.306476147417974,0.295090268907407,0.753561714981693
"WTIP",0.0463951869106329,-0.263853672339042,0.227894344318891,0.0270915593476294,0.262642617492358,0.462727707862181,-0.327606496637097,-0.550569006656679,-0.570956060319019,0.0814013336100764,0.318153119804319,0.2650364266426
"WWC1",0.212705861089434,0.202070363440752,0.148611948324433,0.447737388703167,0.363388978550749,0.124730712434471,-0.284007438817895,0.0248022191068838,0.163481919934608,0.205116656779738,-0.516114424762724,-0.372041875642375
"WWC2",0.244869361937804,0.490655939026302,0.525451646138597,0.883130398100131,0.285101056113097,0.225511745446741,-0.560430327243988,0.053387862298937,0.317190619823585,-0.0916325660061934,-0.91725225421037,-0.810379873114435
"WWC3",0.324158405362927,0.326186544791774,0.668058041451256,0.910194784948212,0.52305034261988,0.574962224209169,-0.805876918817405,-0.351245310717144,-0.0989778089735454,-0.0187540943889527,-0.817575255922067,-0.563548348140521
"WWOX",0.0989426876478654,-0.318510127309157,-0.146933250206139,-0.00727908340807219,-0.0143657525109651,0.175973244002116,-0.0550283315137935,-0.227779334576342,-0.184011984218615,-0.174924017289352,0.0839855896326513,0.231036805497407
"WWP1",-0.380532741254542,0.629953984767064,0.348887455771389,-0.254275588626787,-0.181462068800134,-0.308037090196911,0.293948707313622,0.309362085138001,0.215240569151126,0.0435865015767313,0.147598643433974,0.180866879050853
"WWP2",0.213027313247941,0.313105392676062,-0.00735356828035075,0.464813068764774,-0.226974844223819,-0.287293216840718,0.0135908308922111,0.467201190193898,0.690214952345569,-0.19103391864856,-0.669422633996555,-0.689407122669502
"WWTR1",0.202255292341279,0.0103833959502093,0.286765414613656,0.594482459916522,0.43468866237658,0.516079861476143,-0.560887646742236,-0.376474653931554,-0.15371148564344,-0.0160533389451077,-0.572659455293014,-0.246517888443427
"XAB2",0.249476377427593,-0.496677236853444,-0.0514270493404357,0.379700201492022,-0.0708726206441233,0.483041949655138,-0.463797697022056,-0.468959211836523,-0.343615928224038,-0.590660469828508,-0.237404642995537,-0.0791024352996591
"XAF1",-0.0279206195097772,-0.0132018801220354,-0.350589661276937,-0.283972201775825,-0.521734038165851,-0.551951416167684,0.503880812948852,0.523200128642838,0.476012370356355,-0.143908760151123,0.148251881422965,-0.168018203804001
"XBP1",0.2231751100612,-0.335506165448869,0.208024070482634,0.246057026025657,0.691380480351274,0.788402904542736,-0.632676849968631,-0.811674475290767,-0.78798156350126,0.249630486934124,-0.0854802015849183,0.417168575073994
"XDH",0.245681825439259,0.207812377002152,0.520320265960665,0.874376602897924,0.429910752766193,0.593413120183396,-0.769019434514614,-0.356114480146964,-0.0926506952703588,-0.209774255100886,-0.823440154902689,-0.485229720130973
"XIAP",-0.236868403845715,0.871244966431144,0.73161594014743,0.32294155367697,0.156889087647934,-0.0290050886249885,-0.162681252997628,0.206559429435878,0.265052117759172,0.0624304981178634,-0.389848357031129,-0.292586045897575
"XIRP2",0.369377300153078,-0.247344010354492,-0.0190934777294229,-0.022848152298329,0.0096432775724026,0.227114662659779,-0.0967814307546392,-0.272158781428916,-0.243210403010926,-0.108234246136883,0.0834878085636521,0.240156838640324
"XKR8",0.0573253594085512,0.173361140200313,0.0870210764751175,0.459162719128036,0.073590615797561,-0.0171078501352657,-0.184106431370982,0.183187441123771,0.340165158306321,-0.0353172071307149,-0.542332502813277,-0.643614430266084
"XKR9",-0.27653455299004,0.192841851231609,-0.450069831799331,-0.702976209524649,-0.436827120212836,-0.887681844475344,0.885953663784469,0.784591594966006,0.587302629779626,0.328606594562301,0.492245525945394,0.049528446138158
"XKRX",0.0729690903121392,0.184462457532548,-0.0165438518159473,-0.177415840131383,-0.144283003215573,-0.312146641086196,0.269469389951729,0.303420343750227,0.276222116431433,0.151290899876314,0.0625812322186356,-0.0350459835870041
